id,xdeal,ydeal
17284,261.4096,301.11845
17286,246.5138,657.01472
17281,299.0396,316.82414
17282,439.2504,606.75965
11988,457.3838,97.16414
10657,260.1742,332.32586
10656,284.4704,274.11596
10659,273.2382,289.39802
10652,476.071,431.98874
11986,291.826,315.89843
17299,492.9548,599.13431
17295,506.1892,135.68309
17297,267.2884,671.99867
17291,319.445,232.27073
17292,292.8342,275.88893
17294,496.1498,116.38439
10668,175.5422,124.57457
10669,289.4688,252.82463
11991,382.1238,282.43166
10660,454.9272,97.52501
10662,512.21,570.51575
10661,467.5084,111.31652
11994,355.939,233.63576
10666,313.5946,197.15651
11996,495.738,575.25413
17269,519.1396,558.93653
18594,520.3182,521.23346
18595,445.328,76.89266
18596,454.1746,397.14125
18590,517.4356,556.61441
17261,458.3068,74.71175
18592,278.0946,289.55492
11966,274.573,337.88012
10634,239.2292,696.39662
11967,292.9194,291.92411
10636,495.667,545.08226
10638,561.1716,165.21167
11969,293.5726,273.44129
11960,502.2558,583.1462
11962,263.9088,223.67261
10631,286.8418,290.85719
10630,434.607,351.20093
10633,256.8798,225.38282
17273,226.719,745.75736
11977,401.3932,280.98818
11979,390.2036,292.11239
10648,469.7946,616.59728
11978,255.3604,262.37984
10649,461.9278,104.20895
10643,265.8542,265.36094
11974,533.9786,171.15818
18575,468.7012,80.81516
17245,459.315,625.49351
18576,517.0664,568.47605
18578,300.5022,291.9398
18572,504.2012,576.35243
17242,420.691,60.0416
18574,379.227,285.9776
10609,260.8416,251.91461
11946,439.435,64.05824
10615,340.1912,186.0323
11945,465.1512,106.93901
18579,502.8522,592.68572
17249,576.9336,286.88762
11941,207.478,88.80137
18586,491.4638,576.96434
18588,270.739,292.47326
17257,228.0396,316.63586
18589,478.3572,539.38679
17251,250.3478,707.00306
18583,497.2432,120.68345
18584,459.8972,72.64067
18580,397.7438,294.59141
18581,284.442,257.13938
11955,424.6244,371.1743
11957,503.193,455.49236
10628,288.8014,285.24017
11958,470.3058,87.05978
10629,268.041,265.45508
10620,308.3122,256.54316
17259,468.261,77.34767
11950,242.8502,314.67461
10621,257.3484,285.25586
11952,396.6504,376.72856
17222,269.2054,294.9209
18553,591.0768,285.71087
14196,273.1956,339.99827
17223,490.0296,604.81409
19887,449.5454,613.8986
18556,282.099,306.01373
19886,300.7436,179.42681
14197,539.119,173.10374
19882,545.6226,215.10587
11919,439.151,58.97468
11923,281.1334,297.47837
11926,563.8696,521.87675
11928,517.6912,566.16962
18557,221.8058,718.72349
17227,246.6558,297.50975
19888,376.0746,269.53448
17228,462.2118,89.44466
17233,647.0532,502.87616
18564,298.3722,324.66914
19895,443.9222,602.7587
17234,472.237,561.1802
17235,379.2838,269.51879
17236,524.777,232.14521
19897,281.4174,277.88156
18567,565.1902,517.53062
18562,451.8884,566.46773
10601,477.136,602.97836
10603,270.8668,294.74831
11934,311.8622,318.22055
10606,508.6032,577.87436
10608,483.1994,131.65076
11938,405.6674,279.51332
10607,582.6704,265.75319
17238,435.2318,347.38826
19899,500.2536,595.18043
17239,308.4542,196.19942
11930,443.0418,89.77415
19063,461.374,99.51764
19060,454.3734,603.91976
11107,398.1698,280.39196
12439,460.6498,88.56602
11100,463.7454,111.74015
13763,261.509,327.30506
12432,447.2592,362.84291
12436,361.3776,183.45914
12434,452.925,72.1229
13766,584.559,259.03787
13770,379.8518,246.67415
19078,306.5088,226.76354
19079,463.2058,77.50457
19076,271.7756,325.73606
19072,578.9784,292.36343
16807,442.3886,616.59728
12449,674.5586,320.19749
12443,473.9552,98.74883
11111,466.344,619.75097
12444,367.938,237.00911
13775,514.34,570.45299
16804,284.6408,313.54493
12447,242.1686,294.81107
16802,223.7654,305.96666
12445,483.4266,114.25055
11116,339.3392,234.84389
19049,578.2826,264.65489
19048,190.5374,512.50982
19045,287.0548,315.85136
13747,381.1582,256.90403
13741,265.7832,653.40602
12414,486.6074,593.32901
13746,293.1608,618.73112
13744,280.2956,314.94134
12413,380.2352,256.74713
19056,444.5754,613.82015
19051,384.5804,268.51463
19054,298.8124,599.95019
19053,563.1028,255.16244
12429,509.0718,173.68427
13758,453.4078,628.19219
13752,318.1528,284.0948
12420,306.4236,288.78611
12426,372.4394,508.74422
19027,479.6352,473.72414
19026,289.4262,692.91344
19023,497.513,576.07001
19022,367.8954,228.37961
10690,495.951,534.02081
13727,577.1466,283.1534
13728,490.626,535.19756
10693,473.1316,562.16867
10695,494.7298,440.08478
13724,485.372,604.43753
10698,436.098,81.47414
19034,286.7992,664.29488
19036,384.2964,275.38685
19031,564.5654,271.10348
12407,291.0734,283.40444
13738,458.9316,625.71317
12408,289.554,270.71123
12405,484.2502,137.26778
13736,510.2078,528.21551
12406,460.1812,80.09342
12403,461.6722,75.30797
13735,265.0448,314.40788
12404,395.2446,279.2309
12401,436.6944,393.79928
19005,504.1018,538.21004
19007,296.5404,287.17004
19006,512.5508,565.11839
13705,496.5616,518.94272
13709,483.8242,613.96136
10670,444.9446,631.48709
10673,464.7536,606.06929
10672,470.9022,599.49518
19009,284.0444,328.77992
13702,219.2356,288.62921
13700,490.271,604.35908
19012,250.8164,279.19952
19011,268.7652,269.28344
10680,278.4922,269.3462
19010,272.2158,297.2744
13714,269.106,256.27643
10683,411.8586,286.38554
10685,449.9998,81.38
19019,395.6706,282.38459
10687,504.1302,586.95887
11061,565.3606,224.6297
16752,462.6946,606.11636
15420,264.9454,279.32504
12396,315.8808,304.25645
16750,452.357,357.91625
11065,462.5952,622.62224
12394,272.1022,320.1818
12399,270.171,313.52924
11067,473.9552,604.02959
11066,486.4228,591.91691
11069,307.1762,325.28105
15423,505.962,471.41771
11068,241.8704,301.33811
12398,520.8294,167.76914
15429,408.5358,283.02788
16759,486.721,100.8356
15428,503.4912,563.89457
16758,443.5388,77.09663
16757,465.8612,101.35337
11070,489.3338,593.54867
14100,113.19,123.00557
11074,584.1756,257.56301
16763,481.538,558.52859
14101,440.784,66.88244
15431,316.2784,267.08684
16760,425.1072,73.39379
14104,491.4638,121.21691
15434,444.6038,77.06525
16765,312.274,331.98068
15439,528.2134,158.33945
16769,528.7956,173.54306
15438,565.0482,250.87907
15437,269.9438,194.09696
12373,489.1776,127.22618
12374,263.8804,693.98036
11040,458.96,608.18744
12372,295.7594,285.72656
15409,247.4226,316.43189
15408,493.3524,488.94344
16734,247.1954,278.49347
16733,545.6936,217.97714
11044,328.8596,392.76374
12375,260.9836,273.31577
16732,440.8976,86.27528
15401,400.811,292.77137
11046,443.7518,77.75561
16731,250.0922,317.31053
12376,481.4954,538.44539
15407,448.5372,90.35468
16738,458.7896,96.01877
16737,259.4358,309.81071
15405,302.5044,268.35773
11050,481.5238,536.60966
15410,511.2586,530.56901
16740,332.6368,226.29284
11051,498.862,595.0706
12383,468.4314,113.10518
11056,317.6274,292.94396
16743,241.1888,326.69315
12387,518.103,161.0852
11057,552.893,515.96162
16747,364.8992,246.67415
15416,575.3716,262.2857
16746,236.2046,226.44974
15415,520.5312,554.98265
13682,483.6538,591.21086
13683,463.4756,601.37798
13680,484.1224,115.77248
11021,370.1106,213.74084
16719,312.9982,271.11917
16717,554.9662,212.29736
12355,506.7004,144.90881
11023,427.7342,325.84589
13686,444.3624,603.2294
16711,444.3482,67.91798
13687,453.0244,425.4617
11025,272.23,298.96892
16710,501.134,590.81861
13684,464.427,554.48057
12359,325.0824,294.82676
11026,459.173,263.61935
13688,272.23,299.53376
12357,524.6918,184.74572
11029,338.3026,244.49324
16714,444.5896,638.23379
11028,251.3986,675.67013
16713,522.4908,550.69928
13693,282.1842,257.24921
12362,565.7014,240.55505
13694,549.6696,469.36232
13691,222.5158,272.9549
11032,252.8612,278.87003
16729,494.815,550.62083
13698,690.1644,230.30948
11033,505.0532,127.49291
11035,475.4888,89.63294
11038,320.9502,183.5219
16727,561.0154,454.55096
12368,497.4846,445.71749
14992,478.343,87.16961
13660,515.5896,513.7964
14991,657.4476,175.15913
14990,459.0736,616.70711
11009,232.186,299.40824
12339,275.9078,657.5168
11001,377.8922,253.76603
11000,506.8992,524.49698
13662,308.1276,230.2781
12331,476.4828,540.37526
11002,279.2022,204.35822
13663,443.2832,82.36847
12332,540.8656,175.81811
12337,481.7368,101.63579
12338,244.7672,295.97213
13669,485.9542,577.73315
14998,431.8522,59.14727
13666,312.9414,183.30224
13667,445.2144,94.15166
12340,630.9078,475.43435
12341,486.1104,575.34827
13670,560.9586,529.6433
16707,568.0018,231.20381
16706,505.1384,589.23392
16701,583.4798,279.59177
16700,335.5052,204.10718
16705,288.3754,307.30031
16703,560.2628,245.95241
11018,460.735,368.22458
12347,492.7702,547.02782
17200,468.5024,617.25626
17201,269.0492,275.10443
14172,518.103,552.62915
19860,442.63,82.65089
14170,456.0632,619.17044
11902,259.8476,302.43641
11901,466.3582,118.03184
11904,266.3086,242.90855
11903,281.2896,613.96136
17208,244.9802,266.91425
17209,539.3036,211.10492
14179,434.6496,71.88755
17204,548.8744,197.75273
18536,277.9952,278.38364
18538,246.4144,287.59367
19874,455.6372,64.76429
17212,293.6578,207.71588
17214,264.4342,652.35479
14188,290.5622,341.06519
18540,493.7784,539.60645
11908,460.7492,600.54641
11907,567.874,250.29854
14180,537.1878,201.14177
11917,463.078,566.70308
17219,509.7534,473.26913
18546,254.7072,264.37247
19878,449.7584,91.5785
18548,523.3996,191.11586
18549,385.4324,254.89571
17218,480.1038,586.00178
19879,514.7802,576.85451
15482,446.7196,62.20682
15481,297.293,307.36307
19842,256.4538,279.63884
18512,499.2596,118.69082
15485,221.7206,327.52472
14154,444.6464,73.09568
18518,467.2528,607.71674
18519,449.588,90.41744
14158,272.8406,321.24872
19845,556.7554,457.97138
18523,430.7872,64.54463
14161,503.406,579.01973
14166,297.9888,311.66213
14164,577.6862,248.88644
14165,472.024,118.31426
14168,494.176,542.0384
15499,325.7782,245.04239
18524,483.739,442.20293
19855,495.8232,588.81029
19857,570.3732,277.1912
15461,350.8554,387.06827
14130,291.613,236.00495
15460,472.0524,113.26208
16790,244.1566,711.77282
16796,297.9888,342.47729
14133,452.0304,632.49125
15464,452.5984,604.67288
14132,391.5384,275.65358
15462,511.1734,557.02235
15469,445.1434,78.58718
15467,476.3408,110.12408
14135,473.4298,610.93319
15466,468.8858,134.2553
19823,470.4478,114.97229
19824,529.0654,498.84383
15472,268.9214,280.94111
14144,307.0484,342.49298
15475,270.7816,343.66973
14142,522.931,499.07918
18506,390.587,282.29045
19838,381.0304,249.38852
14148,481.0694,617.00522
15479,268.8504,257.28059
14146,270.2278,251.97737
18508,198.603,84.47093
15478,491.1798,609.16022
19839,445.0298,74.93141
15477,567.3202,276.76757
14147,515.6322,567.04826
19835,305.032,285.44414
11081,494.0624,593.61143
11080,505.5218,574.12445
11083,363.465,175.86518
11085,473.0322,102.21632
11084,326.2752,171.26801
16773,467.2244,81.96053
15441,254.0114,290.91995
14110,235.452,243.42632
11086,501.489,584.93486
14115,385.0774,277.88156
11089,250.8164,322.14305
15447,457.469,83.81195
16778,516.5978,566.23238
14116,455.0408,65.64293
16777,469.8514,87.38927
19804,540.0136,550.85618
19807,389.2948,259.05356
14113,287.211,309.73226
16776,490.2852,427.07777
16775,262.4746,285.22448
19802,271.378,315.9455
11091,450.0992,84.39248
19810,569.2798,260.68532
11096,298.855,591.6188
15453,248.4734,337.73891
14123,270.5118,224.84936
16784,498.1946,535.98206
16783,657.405,174.2648
11098,539.0622,174.7355
15452,582.7982,286.18157
11097,278.1372,316.55741
14121,490.2426,164.33303
15451,388.2866,258.97511
16789,572.3612,248.57264
14126,474.1966,618.15059
15458,485.8264,584.38571
14124,482.674,90.85676
16787,453.067,623.20277
19818,471.4702,562.46678
19812,454.2598,627.14096
19813,318.7776,306.43736
19104,292.5928,313.38803
16077,398.8514,407.732
16076,492.2306,535.54274
16075,489.2628,109.22975
19106,563.7844,249.46697
16078,477.8318,618.46439
13804,369.8408,236.13047
13805,309.5902,352.09526
10777,495.1416,118.64375
10772,473.5434,87.09116
10774,271.449,284.86361
19107,438.5972,73.95863
13801,477.5904,436.57022
10776,513.4312,469.42508
10775,468.261,597.78497
19115,654.7354,582.47153
16087,462.2544,76.70438
19110,180.3276,69.11042
16084,557.65,210.88526
16081,573.7244,260.04203
13813,456.2904,91.34315
13817,263.3976,288.36248
13818,527.333,503.2841
10781,301.8228,172.57028
10780,647.749,498.49865
10785,465.0376,110.95565
13812,503.1362,584.43278
13810,500.069,596.31011
17387,498.4076,580.0082
17385,239.2008,264.07436
16056,515.4476,159.75155
17380,265.2436,611.87459
17381,526.7792,503.2841
17382,255.8006,291.01409
10758,336.343,281.86682
10757,259.9896,273.56681
10750,517.9326,222.29189
17398,502.128,133.45511
16065,447.884,500.80508
16069,381.925,261.14033
17396,328.0218,268.70291
16067,485.4856,449.63999
17391,285.7342,218.46353
17393,286.8986,198.72551
10766,314.1768,310.62659
10761,253.0458,297.88631
10760,495.7948,600.75038
10762,364.2034,56.33876
10765,457.8808,609.85058
18698,261.367,257.56301
17368,504.7976,150.43169
17361,500.8926,146.61902
18692,278.8188,301.90295
16037,492.9548,124.66871
16036,529.4772,185.95385
18693,462.368,616.91108
18695,440.0314,77.3006
16034,393.995,263.94884
18690,437.376,75.71591
10736,489.135,552.04862
10737,309.9452,268.35773
10731,561.5692,497.87105
17378,182.3156,84.25127
16041,430.3328,77.86544
17372,370.4088,157.17839
17375,413.0798,342.60281
16045,164.6934,797.22056
17370,445.541,636.19409
17371,384.8218,267.6203
16040,256.7804,316.46327
10744,650.7026,594.97646
10740,421.4152,412.92539
16011,251.711,256.70006
17344,290.2072,327.02264
18675,563.7844,497.36897
18671,458.7328,572.14751
16012,309.5476,273.00197
18673,445.044,610.74491
10709,502.0712,596.71805
10708,324.0032,276.13997
10712,508.234,554.95127
10711,491.2082,138.41315
10713,401.9328,277.505
16018,286.572,263.66642
16017,286.1176,629.30618
18678,330.2228,258.59855
17349,465.5346,608.76797
18685,286.3164,253.93862
17355,500.282,150.65135
18686,184.3462,84.25127
18687,340.461,154.41695
16024,481.1262,582.40877
17353,453.4788,88.64447
18684,493.6932,135.0398
10723,441.9626,617.52299
10725,451.4482,69.17318
10727,501.9008,586.17437
16028,128.5544,128.99915
18689,430.7872,577.70177
10721,250.7596,335.00885
13880,251.1004,304.58594
19180,484.9034,545.86676
19182,473.7706,95.40686
11229,493.8494,591.00689
16918,501.8298,590.6774
11228,524.9048,564.52217
13884,260.2026,313.01147
11221,280.1678,198.4274
12554,515.1068,209.83403
12551,242.8644,300.0986
13888,334.1846,232.74143
12557,389.1954,484.01678
11225,456.3614,614.35361
16913,236.9288,312.08576
12555,175.0452,64.82705
11226,505.7632,157.60202
16911,507.3536,131.50955
11230,562.3644,216.11003
13890,307.872,117.38855
19196,441.21,88.00118
19190,500.6228,131.47817
19193,467.0256,599.99726
19192,286.6288,275.02598
16929,572.6452,255.94694
11232,439.6906,426.73259
12564,251.072,281.52164
16921,307.6164,343.81094
16920,462.1834,97.5407
11231,528.2702,202.69508
11234,396.3096,276.65774
12563,453.9332,96.39533
12568,450.6246,65.39189
16923,301.34,293.46173
13897,388.4854,471.07253
19165,459.8262,108.97871
19161,375.2368,380.98055
11206,461.3456,96.70913
11209,246.7268,327.63455
13868,474.225,605.66135
13869,229.8998,307.75532
13862,492.1454,442.86191
12532,505.9194,567.84845
11201,317.2298,198.94517
13860,675.936,517.07561
12530,580.1002,285.24017
11203,371.2892,251.74202
13867,289.0286,216.40814
12536,278.407,309.37139
12534,387.1364,275.29271
13870,576.2094,263.57228
19178,523.783,548.45561
19173,439.2646,414.11783
19172,248.374,705.23009
19171,400.8394,273.36284
16907,261.3954,253.6562
11218,484.4916,113.35622
12548,397.1474,283.3103
11219,479.1524,117.10613
16904,554.0432,529.18829
16908,667.3592,230.96846
13873,449.0058,86.51063
12543,263.5254,275.19857
13872,469.539,86.91857
11213,453.6634,99.45488
11216,486.65,107.39402
16900,575.9254,261.62672
13876,585.4536,270.03656
19143,317.3434,301.60484
19145,153.2766,447.09821
19141,234.2876,293.83829
12517,269.2054,298.73357
13849,311.2942,241.49645
12513,472.6488,89.82122
19155,441.8064,81.01913
19154,505.394,584.5583
19157,229.0194,290.30804
19156,504.8118,518.92703
19151,579.6316,265.36094
12528,456.0206,84.47093
12527,466.7132,132.0587
13850,515.3056,179.99165
12524,401.4926,281.01956
12523,235.1396,339.13532
13854,333.5456,248.14901
16099,324.4718,234.27905
10790,516.47,557.16356
19123,517.2794,527.25842
16095,333.0486,269.56586
16094,276.9586,321.86063
13826,284.8112,213.39566
13825,567.3912,258.00233
13828,252.2364,314.20391
10791,272.1164,283.98497
10796,514.8512,565.46357
13820,455.7224,101.11802
19137,665.3286,223.2176
19138,557.934,504.08429
19131,291.684,304.86836
13838,500.7222,585.90764
12504,452.7262,79.84238
12508,565.815,220.72289
12509,267.97,258.56717
13834,500.6796,539.44955
11180,509.0434,569.48021
11182,396.0824,292.23791
11181,502.1564,587.13146
15542,321.6602,245.48171
16872,255.8716,281.44319
11186,262.1764,215.12156
16871,267.0044,308.19464
19908,293.8282,273.84923
19907,492.401,112.08533
14214,280.608,274.41407
19903,449.4602,73.45655
14212,274.3884,229.14842
16875,640.294,488.48843
19906,580.3842,273.2687
14213,337.0388,225.00626
14218,436.3536,335.44817
14219,236.5596,655.53986
16879,255.3746,268.26359
11191,233.4356,304.97819
11193,261.6368,291.18668
11192,258.2004,241.27679
11197,152.7938,117.45131
15550,427.4502,73.2212
11199,268.8362,295.06211
16888,460.593,80.78378
19914,470.2064,104.85224
14226,329.7116,330.28616
19917,561.9952,500.20886
19916,237.3974,289.7432
16885,509.6398,140.67251
14224,517.3078,163.51715
19911,579.8304,280.07816
19910,556.5282,522.23762
14228,305.4296,432.72617
19912,543.2654,193.42229
15558,483.0858,424.22219
12490,565.46,498.68693
11160,659.1658,94.52822
16851,457.8524,96.67775
12492,288.1908,324.60638
12493,326.3604,311.81903
11166,238.1358,291.59462
15524,516.4416,526.0346
11165,497.6124,209.55161
12496,401.5778,285.75794
16858,300.3034,244.47755
11169,198.4894,76.8299
15525,276.3906,279.7016
16856,483.9236,585.8135
11171,550.6494,195.27371
11170,442.5306,96.42671
16862,529.0512,155.45249
14200,360.1422,232.39625
11172,464.5406,78.17924
11175,492.0034,596.70236
11176,253.9972,661.87862
16865,557.7636,458.47346
15533,375.4782,241.43369
11179,540.539,214.91759
15532,334.0994,200.63969
15539,238.292,720.46508
14207,518.1314,527.66636
14205,472.7482,105.96623
15536,256.5532,280.81559
12472,309.2636,262.61519
12473,271.9602,289.02146
12470,276.2486,599.55794
15507,461.374,573.1046
11144,278.478,298.30994
11143,492.0176,420.70763
16832,214.0668,262.4426
12474,274.7434,256.71575
15500,514.9506,133.07855
16831,379.6246,409.36376
15506,246.6416,653.93948
16837,656.8228,144.78329
11148,510.3782,577.35659
15504,363.1384,227.53235
12478,460.8344,621.50825
11149,269.674,265.61198
12480,283.7746,256.7942
11150,334.1278,242.21819
11153,449.162,92.56697
15519,528.8524,184.49468
15518,256.3828,270.6014
16849,509.1712,581.49875
15513,286.8276,323.83757
11154,301.624,275.07305
15512,535.3276,184.7771
12488,462.7514,613.8986
16842,382.5214,247.42727
12486,367.3132,228.75617
15510,309.7606,240.49229
16841,558.4878,458.39501
16848,287.708,248.82368
15515,318.735,259.71254
13781,297.1652,294.4502
19089,447.2734,73.17413
13782,467.2386,593.76833
11120,564.0116,217.55351
19085,279.3016,288.97439
19083,496.59,131.19575
19082,566.7948,259.72823
11129,457.8098,89.88398
16817,114.0846,781.48349
19090,481.0552,96.31688
16811,448.8922,98.21537
13785,565.4174,495.97256
16810,471.9246,110.78306
13786,488.6238,129.62675
13783,301.5246,368.72666
11123,469.5816,80.14049
16815,215.2028,707.99153
12458,500.708,587.80613
13789,469.8514,587.36681
16812,302.6748,239.70779
12457,322.8814,263.80763
11130,490.3562,575.01878
19095,392.7596,266.23958
19097,384.0124,255.94694
19092,317.4996,172.20941
19091,463.0212,619.09199
16829,506.0614,159.31223
16827,460.4794,624.96005
16822,289.1848,254.36225
13796,464.6116,616.66004
13797,364.601,400.53029
12463,434.9904,59.02175
13794,277.839,301.47932
11137,497.442,551.01308
12469,497.5556,583.39724
16825,373.76,245.82689
11136,253.2162,301.55777
16824,508.3618,574.75205
16823,487.6298,111.42635
11138,269.4894,287.42108
17321,258.9104,329.7527
18653,519.4236,178.83059
19986,293.0898,605.06513
17324,372.1128,252.11858
19982,371.3034,251.4596
18651,268.5522,310.97177
17320,489.8592,133.21976
14290,470.249,615.29501
18656,255.5024,317.32622
17325,499.1318,119.00462
19988,637.4114,612.07856
17327,489.632,141.23735
17328,353.5676,384.65201
19995,468.2752,605.91239
16000,515.7174,549.27149
18664,214.9898,350.91851
19994,506.6152,555.13955
19996,289.7812,278.43071
19990,343.7554,505.27673
16002,474.2676,114.56435
19993,484.5058,97.07
19992,364.0472,236.63255
10701,266.9192,321.1232
10703,518.8414,562.96886
10705,383.7142,557.36753
10704,446.4356,90.84107
18667,429.1258,63.91703
17336,481.5096,125.61011
17338,512.068,519.46049
19962,300.0478,278.93279
19961,536.2506,191.57087
17300,466.5428,608.97194
19964,652.3356,486.82529
14276,250.1916,304.8056
19969,475.1338,112.50896
14278,559.78,453.89198
19966,446.2084,348.00017
19965,305.7846,342.27332
17304,533.1266,169.51073
17306,285.7342,230.41931
14288,264.4768,256.1666
18640,282.0138,284.89499
14280,444.6038,88.61309
17318,342.6762,390.12782
17319,392.4046,268.34204
18645,153.66,92.26886
17314,542.172,185.0909
17315,491.4212,543.23084
19976,518.5858,574.68929
18646,442.0904,624.63056
17316,505.6638,593.23487
18648,559.7232,499.81661
19942,627.4998,551.51516
15580,520.7584,162.98369
19941,467.835,377.26202
15586,277.4698,323.58653
14254,553.4468,460.32488
14255,383.0468,558.63842
18616,511.6846,177.4028
19948,245.0938,304.82129
14256,286.2738,635.33114
14257,244.3554,229.71326
15587,357.501,277.505
18613,392.6602,285.45983
19946,409.9132,407.84183
19945,489.2912,539.81042
14261,485.159,111.64601
15595,311.4362,260.90498
14263,296.3842,331.85516
18627,489.2912,437.76266
15598,289.0002,317.05949
18625,355.9816,306.09218
19957,530.4854,179.1287
18626,548.4768,192.01019
15560,488.1836,601.64471
15564,480.1464,112.96397
16894,311.493,270.74261
15563,543.5352,185.53022
14233,491.5206,544.03103
14231,248.8994,273.7394
15561,242.7366,304.30352
19929,437.0352,635.37821
14236,241.3166,300.4124
15568,294.7938,267.99686
19925,314.5602,255.77435
15566,315.3412,285.25586
16896,271.4774,315.61601
15571,453.209,600.29537
15570,246.883,672.34385
19931,489.9302,596.96909
